rank,docid,score,qid,label,query
17,4401695,29.34,1103812,2,who formed the commonwealth of independent states
102,4292848,24.95,1103812,1,who formed the commonwealth of independent states
-1,1315739,-1.0,1103812,1,who formed the commonwealth of independent states
10,1659850,30.23,1103812,1,who formed the commonwealth of independent states
518,1614303,20.3,1103812,1,who formed the commonwealth of independent states
81,3940091,25.58,1103812,2,who formed the commonwealth of independent states
33,7685380,20.05,1106007,3,define visceral
863,7500585,13.79,1106007,2,define visceral
371,7500586,16.53,1106007,2,define visceral
258,7500587,17.24,1106007,2,define visceral
-1,5204536,-1.0,1106007,2,define visceral
694,5204538,14.21,1106007,2,define visceral
760,6032859,14.01,1106007,1,define visceral
-1,5716681,-1.0,1106007,1,define visceral
838,5774818,13.8,1106007,2,define visceral
-1,5780391,-1.0,1106007,2,define visceral
406,7685382,16.16,1106007,2,define visceral
-1,8502783,-1.0,1106007,2,define visceral
179,8521673,17.84,1106007,2,define visceral
23,8204464,20.34,1106007,1,define visceral
806,8685446,13.85,1106007,2,define visceral
-1,8685453,-1.0,1106007,1,define visceral
-1,954035,-1.0,1106007,2,define visceral
-1,954040,-1.0,1106007,1,define visceral
-1,8596078,-1.0,1106007,2,define visceral
6,8204463,22.35,1106007,2,define visceral
-1,8204462,-1.0,1106007,2,define visceral
73,7685385,19.23,1106007,2,define visceral
-1,7685388,-1.0,1106007,3,define visceral
-1,7797163,-1.0,1106007,1,define visceral
-1,7797167,-1.0,1106007,2,define visceral
-1,788333,-1.0,1106007,1,define visceral
97,8199520,18.85,1106007,1,define visceral
34,8199524,20.05,1106007,1,define visceral
8,8204457,21.85,1106007,3,define visceral
-1,4787157,-1.0,1106007,2,define visceral
-1,4787153,-1.0,1106007,2,define visceral
-1,2002045,-1.0,1106007,2,define visceral
512,1905166,15.13,1106007,1,define visceral
-1,2430920,-1.0,1106007,1,define visceral
442,2464375,15.75,1106007,2,define visceral
231,2513609,17.35,1106007,1,define visceral
511,1905163,15.13,1106007,1,define visceral
-1,1020463,-1.0,1106007,1,define visceral
16,1334328,20.69,1106007,2,define visceral
510,1334330,15.13,1106007,3,define visceral
29,1334331,20.2,1106007,2,define visceral
111,1334334,18.6,1106007,2,define visceral
0,1334335,28.32,1106007,3,define visceral
14,1334336,20.9,1106007,3,define visceral
-1,1342527,-1.0,1106007,1,define visceral
-1,1601160,-1.0,1106007,1,define visceral
-1,3470705,-1.0,1106007,2,define visceral
15,4173709,20.79,1106007,2,define visceral
-1,4787149,-1.0,1106007,2,define visceral
-1,2672601,-1.0,1106007,2,define visceral
-1,2672608,-1.0,1106007,2,define visceral
-1,272753,-1.0,1106007,2,define visceral
-1,272761,-1.0,1106007,2,define visceral
307,2827493,16.88,1106007,1,define visceral
-1,2866630,-1.0,1106007,2,define visceral
248,2960566,17.34,1106007,2,define visceral
45,2960563,19.64,1106007,2,define visceral
21,2960561,20.56,1106007,2,define visceral
-1,2960564,-1.0,1106007,1,define visceral
-1,293370,-1.0,1106007,1,define visceral
-1,6368887,-1.0,1110199,2,what is wifi vs bluetooth
-1,6368891,-1.0,1110199,2,what is wifi vs bluetooth
29,5172684,26.33,1110199,1,what is wifi vs bluetooth
4,5218014,32.7,1110199,2,what is wifi vs bluetooth
47,5857921,25.16,1110199,1,what is wifi vs bluetooth
-1,8160524,-1.0,1110199,3,what is wifi vs bluetooth
35,8301971,25.89,1110199,1,what is wifi vs bluetooth
953,8160527,17.79,1110199,2,what is wifi vs bluetooth
-1,8160522,-1.0,1110199,2,what is wifi vs bluetooth
-1,7221366,-1.0,1110199,2,what is wifi vs bluetooth
-1,8160518,-1.0,1110199,3,what is wifi vs bluetooth
5,8160519,30.88,1110199,1,what is wifi vs bluetooth
10,8160520,29.21,1110199,2,what is wifi vs bluetooth
-1,8160521,-1.0,1110199,2,what is wifi vs bluetooth
-1,5049363,-1.0,1110199,3,what is wifi vs bluetooth
-1,239444,-1.0,1110199,2,what is wifi vs bluetooth
-1,2796199,-1.0,1110199,1,what is wifi vs bluetooth
-1,1901882,-1.0,1110199,2,what is wifi vs bluetooth
949,1901881,17.79,1110199,2,what is wifi vs bluetooth
184,1321205,19.82,1110199,1,what is wifi vs bluetooth
-1,1732296,-1.0,1110199,2,what is wifi vs bluetooth
-1,1901875,-1.0,1110199,2,what is wifi vs bluetooth
-1,1901876,-1.0,1110199,2,what is wifi vs bluetooth
-1,1901877,-1.0,1110199,2,what is wifi vs bluetooth
-1,1901878,-1.0,1110199,3,what is wifi vs bluetooth
761,1901879,18.1,1110199,3,what is wifi vs bluetooth
27,2811563,26.35,1110199,1,what is wifi vs bluetooth
-1,4053650,-1.0,1110199,2,what is wifi vs bluetooth
-1,4053652,-1.0,1110199,2,what is wifi vs bluetooth
-1,4504233,-1.0,1110199,2,what is wifi vs bluetooth
3,4511137,33.56,1110199,2,what is wifi vs bluetooth
8,4511144,29.55,1110199,2,what is wifi vs bluetooth
0,3838645,36.36,1110199,2,what is wifi vs bluetooth
-1,3110637,-1.0,1110199,2,what is wifi vs bluetooth
-1,3838638,-1.0,1110199,3,what is wifi vs bluetooth
-1,5192037,-1.0,1112341,3,what is the daily life of thai people
-1,6303182,-1.0,1112341,3,what is the daily life of thai people
53,6164791,22.16,1112341,2,what is the daily life of thai people
18,6102033,24.86,1112341,3,what is the daily life of thai people
418,6303183,18.67,1112341,3,what is the daily life of thai people
877,6303184,17.02,1112341,3,what is the daily life of thai people
151,6303186,20.47,1112341,3,what is the daily life of thai people
414,6303187,18.68,1112341,3,what is the daily life of thai people
111,6311795,20.85,1112341,3,what is the daily life of thai people
-1,6311799,-1.0,1112341,3,what is the daily life of thai people
180,6311801,20.14,1112341,3,what is the daily life of thai people
731,6342847,17.52,1112341,2,what is the daily life of thai people
79,5133288,21.37,1112341,3,what is the daily life of thai people
491,5133287,18.37,1112341,3,what is the daily life of thai people
489,4102529,18.37,1112341,3,what is the daily life of thai people
545,5043409,18.14,1112341,2,what is the daily life of thai people
494,3670750,18.32,1112341,3,what is the daily life of thai people
-1,3670754,-1.0,1112341,2,what is the daily life of thai people
685,3670756,17.62,1112341,3,what is the daily life of thai people
214,3795887,19.69,1112341,1,what is the daily life of thai people
-1,4161482,-1.0,1112341,3,what is the daily life of thai people
-1,4416071,-1.0,1112341,3,what is the daily life of thai people
-1,4416076,-1.0,1112341,3,what is the daily life of thai people
-1,4566122,-1.0,1112341,3,what is the daily life of thai people
-1,4566125,-1.0,1112341,3,what is the daily life of thai people
60,4595993,21.98,1112341,3,what is the daily life of thai people
943,4595995,16.82,1112341,3,what is the daily life of thai people
133,4595999,20.62,1112341,1,what is the daily life of thai people
310,4704992,19.11,1112341,1,what is the daily life of thai people
8,4977768,25.73,1112341,2,what is the daily life of thai people
612,5133283,17.95,1112341,3,what is the daily life of thai people
213,6726340,19.71,1112341,3,what is the daily life of thai people
-1,8134793,-1.0,1112341,3,what is the daily life of thai people
184,8134796,20.09,1112341,1,what is the daily life of thai people
548,8134797,18.14,1112341,3,what is the daily life of thai people
14,8139249,25.16,1112341,3,what is the daily life of thai people
13,8139251,25.16,1112341,1,what is the daily life of thai people
69,8139252,21.72,1112341,2,what is the daily life of thai people
1,8139255,30.8,1112341,3,what is the daily life of thai people
0,8139256,31.61,1112341,3,what is the daily life of thai people
22,8139257,24.29,1112341,3,what is the daily life of thai people
3,8139258,29.3,1112341,3,what is the daily life of thai people
279,8442178,19.35,1112341,1,what is the daily life of thai people
619,8606160,17.84,1112341,1,what is the daily life of thai people
-1,917582,-1.0,1112341,3,what is the daily life of thai people
224,3670748,19.66,1112341,3,what is the daily life of thai people
-1,7752460,-1.0,1112341,1,what is the daily life of thai people
82,6726344,21.35,1112341,2,what is the daily life of thai people
48,6947370,22.44,1112341,1,what is the daily life of thai people
-1,7088035,-1.0,1112341,3,what is the daily life of thai people
469,7088036,18.49,1112341,3,what is the daily life of thai people
257,7088037,19.46,1112341,3,what is the daily life of thai people
-1,7088039,-1.0,1112341,3,what is the daily life of thai people
-1,8134789,-1.0,1112341,3,what is the daily life of thai people
-1,7088041,-1.0,1112341,3,what is the daily life of thai people
763,7373078,17.36,1112341,3,what is the daily life of thai people
751,7373085,17.46,1112341,3,what is the daily life of thai people
142,7516467,20.53,1112341,2,what is the daily life of thai people
259,7615749,19.4,1112341,1,what is the daily life of thai people
115,7708629,20.82,1112341,2,what is the daily life of thai people
-1,7714607,-1.0,1112341,3,what is the daily life of thai people
531,3670747,18.25,1112341,3,what is the daily life of thai people
254,1702898,19.46,1112341,3,what is the daily life of thai people
442,1702902,18.54,1112341,2,what is the daily life of thai people
901,1707313,16.92,1112341,2,what is the daily life of thai people
551,1707314,18.13,1112341,3,what is the daily life of thai people
299,1707315,19.25,1112341,2,what is the daily life of thai people
440,1707316,18.55,1112341,2,what is the daily life of thai people
614,1707317,17.92,1112341,2,what is the daily life of thai people
441,1707318,18.55,1112341,2,what is the daily life of thai people
875,1707321,17.02,1112341,1,what is the daily life of thai people
424,1998330,18.63,1112341,3,what is the daily life of thai people
-1,1998331,-1.0,1112341,3,what is the daily life of thai people
205,1998332,19.84,1112341,3,what is the daily life of thai people
-1,1998333,-1.0,1112341,3,what is the daily life of thai people
822,1998335,17.2,1112341,3,what is the daily life of thai people
848,1998338,17.13,1112341,2,what is the daily life of thai people
832,2155567,17.13,1112341,3,what is the daily life of thai people
-1,1707319,-1.0,1112341,2,what is the daily life of thai people
17,1373648,25.07,1112341,1,what is the daily life of thai people
23,1373646,24.1,1112341,1,what is the daily life of thai people
-1,1035060,-1.0,1112341,3,what is the daily life of thai people
-1,1035061,-1.0,1112341,3,what is the daily life of thai people
-1,1035062,-1.0,1112341,3,what is the daily life of thai people
-1,1035063,-1.0,1112341,3,what is the daily life of thai people
-1,1035064,-1.0,1112341,3,what is the daily life of thai people
-1,1035065,-1.0,1112341,3,what is the daily life of thai people
-1,1035066,-1.0,1112341,3,what is the daily life of thai people
-1,1035067,-1.0,1112341,3,what is the daily life of thai people
-1,1035068,-1.0,1112341,3,what is the daily life of thai people
-1,1253945,-1.0,1112341,3,what is the daily life of thai people
-1,1253952,-1.0,1112341,3,what is the daily life of thai people
-1,1267515,-1.0,1112341,3,what is the daily life of thai people
-1,1267516,-1.0,1112341,3,what is the daily life of thai people
-1,1267517,-1.0,1112341,3,what is the daily life of thai people
-1,1267518,-1.0,1112341,3,what is the daily life of thai people
-1,1267519,-1.0,1112341,3,what is the daily life of thai people
28,1267520,23.91,1112341,3,what is the daily life of thai people
-1,1369480,-1.0,1112341,1,what is the daily life of thai people
26,1369482,23.95,1112341,3,what is the daily life of thai people
-1,2173822,-1.0,1112341,1,what is the daily life of thai people
821,1228458,17.2,1112341,3,what is the daily life of thai people
91,2468292,21.14,1112341,3,what is the daily life of thai people
-1,3016394,-1.0,1112341,3,what is the daily life of thai people
-1,3041083,-1.0,1112341,3,what is the daily life of thai people
541,3352255,18.14,1112341,3,what is the daily life of thai people
606,3352256,17.96,1112341,3,what is the daily life of thai people
-1,3408231,-1.0,1112341,3,what is the daily life of thai people
-1,2936513,-1.0,1112341,3,what is the daily life of thai people
-1,345581,-1.0,1112341,3,what is the daily life of thai people
-1,345585,-1.0,1112341,3,what is the daily life of thai people
296,3490001,19.26,1112341,1,what is the daily life of thai people
-1,355109,-1.0,1112341,3,what is the daily life of thai people
-1,355114,-1.0,1112341,3,what is the daily life of thai people
460,355115,18.5,1112341,3,what is the daily life of thai people
359,355117,18.87,1112341,3,what is the daily life of thai people
293,355118,19.26,1112341,3,what is the daily life of thai people
-1,3552356,-1.0,1112341,2,what is the daily life of thai people
-1,2468291,-1.0,1112341,3,what is the daily life of thai people
162,3408235,20.31,1112341,1,what is the daily life of thai people
-1,2936512,-1.0,1112341,2,what is the daily life of thai people
463,2860749,18.5,1112341,3,what is the daily life of thai people
-1,2468293,-1.0,1112341,1,what is the daily life of thai people
530,2925770,18.25,1112341,3,what is the daily life of thai people
-1,2468295,-1.0,1112341,3,what is the daily life of thai people
416,2468296,18.67,1112341,3,what is the daily life of thai people
813,2468298,17.24,1112341,3,what is the daily life of thai people
349,2468299,18.99,1112341,3,what is the daily life of thai people
-1,2468300,-1.0,1112341,1,what is the daily life of thai people
7,2596431,25.86,1112341,1,what is the daily life of thai people
21,2596432,24.31,1112341,2,what is the daily life of thai people
97,263958,21.0,1112341,1,what is the daily life of thai people
139,2694630,20.55,1112341,1,what is the daily life of thai people
-1,2468297,-1.0,1112341,3,what is the daily life of thai people
-1,2694632,-1.0,1112341,3,what is the daily life of thai people
-1,2694631,-1.0,1112341,3,what is the daily life of thai people
981,2860747,16.67,1112341,3,what is the daily life of thai people
9,2735219,25.54,1112341,2,what is the daily life of thai people
6,2735215,27.34,1112341,1,what is the daily life of thai people
64,2694636,21.87,1112341,3,what is the daily life of thai people
-1,2694635,-1.0,1112341,2,what is the daily life of thai people
399,2860744,18.74,1112341,3,what is the daily life of thai people
262,6021902,18.19,1113437,1,what is physical description of spruce
291,6174327,18.02,1113437,1,what is physical description of spruce
524,6174328,16.63,1113437,2,what is physical description of spruce
70,6174329,20.82,1113437,1,what is physical description of spruce
61,6597538,21.11,1113437,1,what is physical description of spruce
307,6688843,17.86,1113437,2,what is physical description of spruce
-1,6688846,-1.0,1113437,2,what is physical description of spruce
380,631949,17.32,1113437,2,what is physical description of spruce
97,5546288,20.31,1113437,3,what is physical description of spruce
174,5514592,19.02,1113437,1,what is physical description of spruce
628,5546284,16.21,1113437,2,what is physical description of spruce
270,5546286,18.18,1113437,2,what is physical description of spruce
-1,5546287,-1.0,1113437,1,what is physical description of spruce
162,5781995,19.27,1113437,1,what is physical description of spruce
114,5863434,20.07,1113437,1,what is physical description of spruce
350,5996691,17.53,1113437,1,what is physical description of spruce
71,7890531,20.82,1113437,1,what is physical description of spruce
1,8128790,27.9,1113437,1,what is physical description of spruce
8,8128794,23.47,1113437,2,what is physical description of spruce
3,8128796,25.02,1113437,2,what is physical description of spruce
124,8503446,19.93,1113437,1,what is physical description of spruce
190,8503453,18.9,1113437,1,what is physical description of spruce
957,8566591,14.99,1113437,1,what is physical description of spruce
117,8729216,20.07,1113437,1,what is physical description of spruce
59,7497495,21.16,1113437,1,what is physical description of spruce
30,7497491,21.78,1113437,2,what is physical description of spruce
916,7368427,15.08,1113437,1,what is physical description of spruce
292,7377270,18.02,1113437,2,what is physical description of spruce
-1,7377271,-1.0,1113437,1,what is physical description of spruce
210,7377272,18.71,1113437,2,what is physical description of spruce
585,7377274,16.35,1113437,2,what is physical description of spruce
525,7377275,16.63,1113437,1,what is physical description of spruce
226,7377277,18.53,1113437,2,what is physical description of spruce
